LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
SWE;QGDP;TOT;PC_CHGPP;Q;2020-Q3;7.445938853;
SWE;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-0.011717213;
SWE;QGDP;TOT;PC_CHGPP;Q;2021-Q1;0.844609173;
FRA;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.389892608;
FRA;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.424550842;
FRA;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.262890727;
FRA;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.424885365;
FRA;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-1.68351085;
FRA;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.081097226;
FRA;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.169056687;
FRA;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.683978577;
FRA;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.353700211;
FRA;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.523595027;
FRA;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.648895807;
FRA;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.70560716;
FRA;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.98227226;
FRA;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.040490294;
FRA;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.360084748;
FRA;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.177787034;
FRA;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.095445276;
FRA;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.188065045;
FRA;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.238361886;
FRA;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.101723448;
FRA;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.005856471;
FRA;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.663331431;
FRA;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.018017714;
FRA;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.485077078;
FRA;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.078993072;
FRA;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.122594526;
FRA;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.467227016;
FRA;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.118164937;
FRA;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.472472458;
FRA;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.020838558;
FRA;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.326341272;
FRA;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.132133412;
FRA;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.626209013;
FRA;QGDP;TOT;PC_CHGPP;Q;2016-Q2;-0.153754117;
FRA;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.216464055;
FRA;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.532973643;
FRA;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.796491304;
FRA;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.833547686;
FRA;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.652548919;
FRA;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.825551328;
FRA;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.025488366;
FRA;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.38187659;
FRA;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.425766581;
FRA;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.613977132;
FRA;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.634313941;
FRA;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.554216453;
FRA;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.17687175;
FRA;QGDP;TOT;PC_CHGPP;Q;2019-Q4;-0.328164739;
FRA;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-5.850104261;
FRA;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-13.20876371;
FRA;QGDP;TOT;PC_CHGPP;Q;2020-Q3;18.53096223;
FRA;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-1.52084119;
FRA;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-0.111644664;
GRC;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.611597606;
GRC;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.639736483;
GRC;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.097483141;
GRC;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.397015176;
GRC;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-4.747780617;
GRC;QGDP;TOT;PC_CHGPP;Q;2009-Q2;2.776841903;
GRC;QGDP;TOT;PC_CHGPP;Q;2009-Q3;-0.725436891;
GRC;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.128217041;
GRC;QGDP;TOT;PC_CHGPP;Q;2010-Q1;-5.777908131;B
GRC;QGDP;TOT;PC_CHGPP;Q;2010-Q2;-3.325748379;B
GRC;QGDP;TOT;PC_CHGPP;Q;2010-Q3;-3.160686056;B
GRC;QGDP;TOT;PC_CHGPP;Q;2010-Q4;-1.206480423;B
GRC;QGDP;TOT;PC_CHGPP;Q;2011-Q1;-3.599804401;P
GRC;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-2.058574178;P
GRC;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-1.962745095;P
GRC;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-4.05134066;P
GRC;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.719227666;P
GRC;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-1.701510198;P
GRC;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-1.40368731;P
GRC;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.565397614;P
GRC;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-1.179287954;P
GRC;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.127874709;P
GRC;QGDP;TOT;PC_CHGPP;Q;2013-Q3;-0.075461561;P
GRC;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.409524991;P
GRC;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.510993822;P
GRC;QGDP;TOT;PC_CHGPP;Q;2014-Q2;-0.28015083;P
GRC;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.761837528;P
GRC;QGDP;TOT;PC_CHGPP;Q;2014-Q4;-0.946372567;P
GRC;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.352355427;P
GRC;QGDP;TOT;PC_CHGPP;Q;2015-Q2;-0.140538913;P
GRC;QGDP;TOT;PC_CHGPP;Q;2015-Q3;-1.599692942;P
GRC;QGDP;TOT;PC_CHGPP;Q;2015-Q4;1.128874855;P
GRC;QGDP;TOT;PC_CHGPP;Q;2016-Q1;-0.585006587;P
GRC;QGDP;TOT;PC_CHGPP;Q;2016-Q2;-0.345795003;P
GRC;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.495369262;P
GRC;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.43936847;P
GRC;QGDP;TOT;PC_CHGPP;Q;2017-Q1;-0.143993286;P
GRC;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.808800578;P
GRC;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.815447298;P
GRC;QGDP;TOT;PC_CHGPP;Q;2017-Q4;-0.352371352;P
GRC;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.763726379;P
GRC;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.207584004;P
GRC;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.089117873;P
GRC;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.563789999;P
GRC;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.953586603;P
GRC;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.651781072;P
GRC;QGDP;TOT;PC_CHGPP;Q;2019-Q3;-0.601566564;P
GRC;QGDP;TOT;PC_CHGPP;Q;2019-Q4;-0.061395817;P
GRC;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-0.458866453;P
GRC;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-12.8940374;P
GRC;QGDP;TOT;PC_CHGPP;Q;2020-Q3;3.844201182;P
GRC;QGDP;TOT;PC_CHGPP;Q;2020-Q4;3.446475423;P
GRC;QGDP;TOT;PC_CHGPP;Q;2021-Q1;4.424653756;P
EA19;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.430092;
EA19;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.310981;
EA19;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.49748;
EA19;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.766941;
EA19;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-3.140948;
EA19;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.023251;
EA19;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.384495;
EA19;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.447891;
EA19;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.411246;
EA19;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.973705;
EA19;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.446155;
EA19;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.626739;
EA19;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.831084;
EA19;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.005491;
EA19;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.13744;
EA19;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.383817;
EA19;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.249138;
EA19;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.267001;
EA19;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.109067;
EA19;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.421646;
EA19;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.375892;
EA19;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.529671;
EA19;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.31051;
EA19;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.274893;
EA19;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.420033;
EA19;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.225031;
EA19;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.431177;
EA19;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.433312;
EA19;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.655656;
EA19;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.44791;
EA19;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.414424;
EA19;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.48475;
EA19;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.524275;
EA19;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.262925;
EA19;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.427138;
EA19;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.832903;
EA19;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.655787;
EA19;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.745421;
EA19;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.763458;
EA19;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.869048;
EA19;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.103182;
EA19;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.478371;
EA19;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.120142;
EA19;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.498686;
EA19;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.442283;
EA19;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.243934;
EA19;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.210615;
EA19;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.074412;
EA19;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-3.827315;
EA19;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-11.482974;
EA19;QGDP;TOT;PC_CHGPP;Q;2020-Q3;12.581951;
EA19;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-0.600328;
EA19;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-0.333404;
LTU;QGDP;TOT;PC_CHGPP;Q;2008-Q1;-0.490035105;
LTU;QGDP;TOT;PC_CHGPP;Q;2008-Q2;0.66826847;
LTU;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-1.245050091;
LTU;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-0.792709496;
LTU;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-12.85817729;
LTU;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-1.319400421;
LTU;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.412855649;
LTU;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-1.087864526;
LTU;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.770190811;
LTU;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.257340804;
LTU;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.442329176;
LTU;QGDP;TOT;PC_CHGPP;Q;2010-Q4;2.367669607;
LTU;QGDP;TOT;PC_CHGPP;Q;2011-Q1;1.912547552;
LTU;QGDP;TOT;PC_CHGPP;Q;2011-Q2;1.420310761;
LTU;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.86357686;
LTU;QGDP;TOT;PC_CHGPP;Q;2011-Q4;1.084746008;
LTU;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.536304325;
LTU;QGDP;TOT;PC_CHGPP;Q;2012-Q2;0.637757839;
LTU;QGDP;TOT;PC_CHGPP;Q;2012-Q3;2.061478144;
LTU;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.437440855;
LTU;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.601979346;
LTU;QGDP;TOT;PC_CHGPP;Q;2013-Q2;1.077571732;
LTU;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.730954028;
LTU;QGDP;TOT;PC_CHGPP;Q;2013-Q4;1.252207247;
LTU;QGDP;TOT;PC_CHGPP;Q;2014-Q1;1.1079078;
LTU;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.630750031;
LTU;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.368785967;
LTU;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.383971147;
LTU;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.608062283;
LTU;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.716298756;
LTU;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.408731205;
LTU;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.340706378;
LTU;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.504758111;
LTU;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.438999068;
LTU;QGDP;TOT;PC_CHGPP;Q;2016-Q3;1.234920532;
LTU;QGDP;TOT;PC_CHGPP;Q;2016-Q4;1.154803487;
LTU;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.477739849;
LTU;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.59558534;
LTU;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.989014517;
LTU;QGDP;TOT;PC_CHGPP;Q;2017-Q4;1.098666092;
LTU;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.896901306;
LTU;QGDP;TOT;PC_CHGPP;Q;2018-Q2;1.22092496;
LTU;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.431431549;
LTU;QGDP;TOT;PC_CHGPP;Q;2018-Q4;1.473658926;
LTU;QGDP;TOT;PC_CHGPP;Q;2019-Q1;1.250940762;
LTU;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.923662619;
LTU;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.946031008;
LTU;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.937227146;
LTU;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-0.303393983;
LTU;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-6.22944192;
LTU;QGDP;TOT;PC_CHGPP;Q;2020-Q3;6.069982148;
LTU;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-0.285776663;
LTU;QGDP;TOT;PC_CHGPP;Q;2021-Q1;1.991859086;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q1;1.729416043;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q2;1.105449089;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q3;1.0366095;
BGR;QGDP;TOT;PC_CHGPP;Q;2008-Q4;0.290942219;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-3.867545106;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.208409688;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.65771587;
BGR;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-3.114571141;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.922363857;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.498443022;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.63503462;
BGR;QGDP;TOT;PC_CHGPP;Q;2010-Q4;1.023323616;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.25839389;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q2;1.038823299;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.057158932;
BGR;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.174554799;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.421050179;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.288624331;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.171806696;
BGR;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.176106845;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.067911163;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.014090583;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.654147802;
BGR;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.372688409;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.191313231;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.868666888;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.573943065;
BGR;QGDP;TOT;PC_CHGPP;Q;2014-Q4;1.08065389;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.104143898;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.851502631;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q3;1.253165793;
BGR;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.808925006;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q1;1.001215895;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.951372637;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.66502288;
BGR;QGDP;TOT;PC_CHGPP;Q;2016-Q4;1.139999071;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.803981487;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.849703841;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.821902391;
BGR;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.717836084;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.583063232;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.934428445;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q3;1.048671131;
BGR;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.866075138;
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q1;1.253743415;
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.591437158;
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.567909373;
BGR;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.640259306;
BGR;QGDP;TOT;PC_CHGPP;Q;2020-Q1;0.445050608;P
BGR;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-10.06903224;P
BGR;QGDP;TOT;PC_CHGPP;Q;2020-Q3;4.281045762;P
BGR;QGDP;TOT;PC_CHGPP;Q;2020-Q4;2.156535785;P
ROU;QGDP;TOT;PC_CHGPP;Q;2008-Q1;4.666233176;
ROU;QGDP;TOT;PC_CHGPP;Q;2008-Q2;1.669828192;
ROU;QGDP;TOT;PC_CHGPP;Q;2008-Q3;0.18212667;
ROU;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.727057932;
ROU;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-4.074610812;
ROU;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.703236647;
ROU;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.161950491;
ROU;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-0.074212557;
ROU;QGDP;TOT;PC_CHGPP;Q;2010-Q1;-2.835444958;
ROU;QGDP;TOT;PC_CHGPP;Q;2010-Q2;-0.285899216;
ROU;QGDP;TOT;PC_CHGPP;Q;2010-Q3;-1.432942343;
ROU;QGDP;TOT;PC_CHGPP;Q;2010-Q4;1.158915742;
ROU;QGDP;TOT;PC_CHGPP;Q;2011-Q1;1.238546066;
ROU;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-0.267879936;
ROU;QGDP;TOT;PC_CHGPP;Q;2011-Q3;1.827707541;
ROU;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-1.059886279;
ROU;QGDP;TOT;PC_CHGPP;Q;2012-Q1;1.254872197;
ROU;QGDP;TOT;PC_CHGPP;Q;2012-Q2;0.895346991;
ROU;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.162433225;
ROU;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.583945288;
ROU;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.99026661;
ROU;QGDP;TOT;PC_CHGPP;Q;2013-Q2;1.395252108;
ROU;QGDP;TOT;PC_CHGPP;Q;2013-Q3;1.120434459;
ROU;QGDP;TOT;PC_CHGPP;Q;2013-Q4;1.210345151;
ROU;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.661647478;
ROU;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.475441938;
ROU;QGDP;TOT;PC_CHGPP;Q;2014-Q3;1.338542391;
ROU;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.743605084;
ROU;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.548952356;
ROU;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.125036733;
ROU;QGDP;TOT;PC_CHGPP;Q;2015-Q3;1.548346627;
ROU;QGDP;TOT;PC_CHGPP;Q;2015-Q4;1.054650863;
ROU;QGDP;TOT;PC_CHGPP;Q;2016-Q1;1.221697253;
ROU;QGDP;TOT;PC_CHGPP;Q;2016-Q2;1.400585055;
ROU;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.437101145;
ROU;QGDP;TOT;PC_CHGPP;Q;2016-Q4;2.018234833;
ROU;QGDP;TOT;PC_CHGPP;Q;2017-Q1;2.488348779;
ROU;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.324138075;
ROU;QGDP;TOT;PC_CHGPP;Q;2017-Q3;2.257561792;
ROU;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.784364926;
ROU;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.510951451;
ROU;QGDP;TOT;PC_CHGPP;Q;2018-Q2;1.62940968;
ROU;QGDP;TOT;PC_CHGPP;Q;2018-Q3;1.222828406;
ROU;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.566441873;
ROU;QGDP;TOT;PC_CHGPP;Q;2019-Q1;1.664119138;P
ROU;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.688120958;P
ROU;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.425029958;P
ROU;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.919875082;P
ROU;QGDP;TOT;PC_CHGPP;Q;2020-Q1;0.741524201;P
ROU;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-11.82657173;P
ROU;QGDP;TOT;PC_CHGPP;Q;2020-Q3;5.463465108;P
ROU;QGDP;TOT;PC_CHGPP;Q;2020-Q4;4.594230158;P
ROU;QGDP;TOT;PC_CHGPP;Q;2021-Q1;2.840456472;P
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.502675;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.243762;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.472761;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.786583;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-2.922219;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.073791;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.364931;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.482615;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.412499;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.996546;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.514134;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.63968;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.812625;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.09354;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.198714;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.345761;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.221676;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.240044;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.088001;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.407596;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.246604;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.524149;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.357637;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.320578;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.438835;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.300274;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.507596;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.472757;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.733442;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.491465;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.5148;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.52502;
EU27_2020;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.488558;
